,Label,Text
2513,ham,"Hiya , have u been paying money into my account? If so, thanks. Got a pleasant surprise when i checked my balance -u c, i don't get statements 4 that acc"
3697,ham,I am in tirupur.  call you da.
1536,spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
1437,ham,"I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet."
3857,ham,I'm ok. Will do my part tomorrow
908,ham,I.ll give her once i have it. Plus she said grinule greet you whenever we speak
3358,ham,"Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla.."
1493,ham,In the end she might still vomit but its okay. Not everything will come out.
2883,ham,Hi Harish's rent has been transfred to ur Acnt.
2298,ham,Draw va?i dont think so:)
981,ham,If he started searching he will get job in few days.he have great potential and talent.
1080,ham,Me too watching surya movie only. . .after 6 pm vijay movie POKKIRI
2821,spam,INTERFLORA - It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.
1277,ham,Can do lor...
2587,ham,If you don't respond imma assume you're still asleep and imma start calling n shit
3294,ham,A little. Meds say take once every 8 hours. It's only been 5 but pain is back. So I took another. Hope I don't die
1816,ham,Sian... Aft meeting supervisor got work 2 do liao... U working now?
4359,spam,"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p"
4971,ham,We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that
3703,ham,Hey loverboy! I love you !! I had to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I need you ... I crave you .
547,ham,I know but you need to get hotel now. I just got my invitation but i had to apologise. Cali is to sweet for me to come to some english bloke's weddin
3062,ham,What u talking bout early morning? It's almost noon where your at!
190,ham,I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...
3327,ham,Huh so fast... Dat means u havent finished painting?
265,ham,Why you Dint come with us.
839,spam,We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed
3455,ham,I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.
3183,ham,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
1814,ham,Yes we are chatting too.
2765,ham,"Open rebtel with firefox. When it loads just put plus sign in the user name place, and it will show you two numbers. The lower number is my number. Once you pick that number the pin will display okay!"
1586,ham,I was wondering if it would be okay for you to call uncle john and let him know that things are not the same in nigeria as they r here. That  &lt;#&gt;  dollars is 2years sent and that you know its a strain but i plan to pay back every dime he gives. Every dime so for me to expect anything from you is not practical. Something like that.
4974,ham,Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.
875,ham,Talk With Yourself Atleast Once In A Day...!!! Otherwise You Will Miss Your Best FRIEND In This WORLD...!!! -Shakespeare- SHESIL  &lt;#&gt;
500,ham,Dear i have reache room
3889,ham,ok....take care.umma to you too...
1644,ham,U WILL SWITCH YOUR FONE ON DAMMIT!!
446,ham,"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?"
1368,ham,"I don't know, same thing that's wrong everyso often, he panicks starts goin on bout not bein good enough "
1391,ham,"I wonder how you got online, my love ? Had you gone to the net cafe ? Did you get your phone recharged ? Were you on a friends net ? I think of you, boytoy"
755,ham,Realy sorry-i don't recognise this number and am now confused :) who r u please?! 
5530,ham,I think that tantrum's finished so yeah I'll be by at some point
3881,ham,Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x
208,ham,"Aight yo, dats straight dogg"
179,ham,Text her. If she doesnt reply let me know so i can have her log in
2761,ham,I dont thnk its a wrong calling between us
3133,ham,I've been barred from all B and Q stores for life!?This twat in orange dungerees came up to me and asked if I wanted decking? So I got the first punch in!!
1037,ham,"No my blankets are sufficient, thx"
4796,ham,Saw Guys and Dolls last night with Patrick Swayze it was great
601,ham,Mind blastin.. No more Tsunamis will occur from now on.. Rajnikant stopped swimming in Indian Ocean..:-D
4216,ham,No dear i was sleeping :-P
1010,ham,"Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala"
2100,spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE"
2719,spam,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.
1630,ham,Sounds like you have many talents! would you like to go on a dinner date next week?
3501,spam,Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..
3814,ham,Pls i wont belive god.not only jesus.
5447,ham,So that takes away some money worries
1939,ham,Excellent! Are you ready to moan and scream in ecstasy?
4414,ham,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.
783,ham,Beerage?
3553,ham,Lol u still feeling sick?
1094,ham,"Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home."
3246,ham,"Its ok, if anybody asks abt me, u tel them..:-P"
341,ham,Ok that's great thanx a lot.
1460,spam,Bought one ringtone and now getting texts costing 3 pound offering more tones etc
2994,ham,So i'm doing a list of buyers.
93,spam,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!
348,ham,One small prestige problem now.
354,ham,Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed
4808,spam,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05
373,ham,I'm going for bath will msg you next  &lt;#&gt;  min..
3128,ham,Thats cool. i liked your photos. You are very sexy!
2269,spam,88066 FROM 88066 LOST 3POUND HELP
2230,ham,haha but no money leh... Later got to go for tuition... Haha and looking for empty slots for driving lessons
3205,ham,She's good. How are you. Where r u working now
1294,ham,Happy birthday... May all ur dreams come true...
4512,ham,"Sorry I missed you babe. I was up late and slept in. I hope you enjoy your driving lesson, boytoy. I miss you too ... *teasing kiss*"
1352,ham,Yo theres no class tmrw right?
3941,ham,Does daddy have a bb now.
733,ham,Lol you won't feel bad when I use her money to take you out to a steak dinner =D
1000,ham,"Aight will do, thanks again for comin out"
930,spam,money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over £1million to give away ! ppt150x3+normal text rate box403 w1t1jy
2318,ham,"Waqt se pehle or naseeb se zyada kisi ko kuch nahi milta,Zindgi wo nahi he jo hum sochte hai Zindgi wo hai jo ham jeetey hai.........."
1059,ham,Tell me they're female :V how're you throwing in? We're deciding what all to get now
2002,ham,Idea will soon get converted to live:)
906,ham,Hey what's up charles sorry about the late reply.
87,ham,Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.
4408,ham,"Awesome, plan to get here any time after like  &lt;#&gt; , I'll text you details in a wee bit"
514,ham,No..jst change tat only..
816,ham,Where's my boytoy? I miss you ... What happened?
4739,ham,I bought the test yesterday. Its something that lets you know the exact day u ovulate.when will get 2u in about 2 to 3wks. But pls pls dont fret. I know u r worried. Pls relax. Also is there anything in ur past history u need to tell me?
3226,ham,I need... Coz i never go before 
2915,spam,Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info
2294,ham,Hello. Damn this christmas thing. I think i have decided to keep this mp3 that doesnt work.
3628,ham,Still chance there. If you search hard you will get it..let have a try :)
692,ham,"Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx."
4186,ham,I'm good. Have you registered to vote?
4303,ham,Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.
2558,spam,This message is brought to you by GMW Ltd. and is not connected to the
1627,ham,Dear how you. Are you ok?
4127,spam,"SPJanuary Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)"
4859,ham,Ok...
2969,ham,"Mostly sports type..lyk footbl,crckt.."
3238,ham,Ron say fri leh. N he said ding tai feng cant make reservations. But he said wait lor.
2828,ham,"Oh right, ok. I'll make sure that i do loads of work during the day!  got a really nasty cough today and is dry n shot so that should really help it!"
1766,ham,Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...
5500,ham,Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night
4645,ham,Did u got that persons story
3463,spam,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com
146,ham,Whats the staff name who is taking class for us?
97,ham,i see. When we finish we have loads of loans to pay
1221,spam,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
4724,ham,HELLO PEACH! MY CAKE TASTS LUSH!
892,ham,I am great princess! What are you thinking about me? :)
4093,ham,I remain unconvinced that this isn't an elaborate test of my willpower
5117,ham,Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....
2651,ham,Do you like shaking your booty on the dance floor?
3612,ham,No. I.ll meet you in the library
683,ham,Is xy going 4 e lunch?
4954,ham,I lost 4 pounds since my doc visit last week woot woot! Now I'm gonna celebrate by stuffing my face!
2373,ham,Watching tv lor... Y she so funny we bluff her 4 wat. Izzit because she thk it's impossible between us?
1595,ham,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:
1908,ham,ELLO BABE U OK?
4178,ham,Ok lor then we go tog lor...
375,spam,"Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994"
